term_code,term_desc,term_start_date,enrollment_date,date,days,level_desc,student_type,online,_FREQ_,Official
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,New First Time Grad Applicant,On-Campus Program,256,197
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,New First Time Grad Applicant,Online Program,483,558
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Returning,On-Campus Program,47,47
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Returning,Online Program,72,85
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Non Degree,On-Campus Program,12,12
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Continuing,On-Campus Program,5744,5793
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Continuing,Online Program,1867,1957
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,EKU Dual Credit,On-Campus Program,874,1107
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,New First Time Freshman,On-Campus Program,2790,2700
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,New First Time Freshman,Online Program,189,218
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Returning,On-Campus Program,137,149
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Returning,Online Program,214,265
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,New First Time Transfer,On-Campus Program,467,477
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,New First Time Transfer,Online Program,601,756
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Non Degree,On-Campus Program,12,11
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,16AUG2024:06:00:00,08-16,-3,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Continuing,On-Campus Program,450,397
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Continuing,Online Program,863,927
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,New First Time Grad Applicant,On-Campus Program,258,197
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,New First Time Grad Applicant,Online Program,492,558
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Returning,On-Campus Program,48,47
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Returning,Online Program,74,85
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Non Degree,On-Campus Program,11,12
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Continuing,On-Campus Program,5762,5793
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Continuing,Online Program,1883,1957
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,EKU Dual Credit,On-Campus Program,872,1107
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,New First Time Freshman,On-Campus Program,2789,2700
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,New First Time Freshman,Online Program,192,218
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Returning,On-Campus Program,136,149
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Returning,Online Program,218,265
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,New First Time Transfer,On-Campus Program,470,477
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,New First Time Transfer,Online Program,617,756
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Non Degree,On-Campus Program,12,11
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,17AUG2024:06:00:00,08-17,-2,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Continuing,On-Campus Program,450,397
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Continuing,Online Program,864,927
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,New First Time Grad Applicant,On-Campus Program,257,197
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,New First Time Grad Applicant,Online Program,494,558
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Returning,On-Campus Program,48,47
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Returning,Online Program,75,85
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Non Degree,On-Campus Program,11,12
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Continuing,On-Campus Program,5769,5793
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Continuing,Online Program,1887,1957
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,EKU Dual Credit,On-Campus Program,892,1107
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,New First Time Freshman,On-Campus Program,2792,2700
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,New First Time Freshman,Online Program,193,218
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Returning,On-Campus Program,138,149
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Returning,Online Program,218,265
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,New First Time Transfer,On-Campus Program,472,477
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,New First Time Transfer,Online Program,618,756
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,18AUG2024:06:00:00,08-18,-1,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Continuing,On-Campus Program,453,397
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Continuing,Online Program,866,927
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,New First Time Grad Applicant,On-Campus Program,256,197
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,New First Time Grad Applicant,Online Program,498,558
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Returning,On-Campus Program,49,47
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Returning,Online Program,76,85
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Non Degree,On-Campus Program,12,12
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Continuing,On-Campus Program,5781,5793
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Continuing,Online Program,1898,1957
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,EKU Dual Credit,On-Campus Program,892,1107
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,New First Time Freshman,On-Campus Program,2792,2700
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,New First Time Freshman,Online Program,193,218
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Returning,On-Campus Program,138,149
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Returning,Online Program,221,265
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,New First Time Transfer,On-Campus Program,472,477
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,New First Time Transfer,Online Program,621,756
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Non Degree,Online Program,7,7
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,19AUG2024:06:00:00,08-19,0,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Continuing,On-Campus Program,459,397
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Continuing,Online Program,864,927
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,New First Time Grad Applicant,On-Campus Program,258,197
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,New First Time Grad Applicant,Online Program,496,558
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Returning,On-Campus Program,50,47
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Returning,Online Program,76,85
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Non Degree,On-Campus Program,13,12
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Non Degree,Online Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Continuing,On-Campus Program,5796,5793
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Continuing,Online Program,1913,1957
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,EKU Dual Credit,On-Campus Program,933,1107
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,New First Time Freshman,On-Campus Program,2786,2700
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,New First Time Freshman,Online Program,195,218
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Returning,On-Campus Program,145,149
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Returning,Online Program,223,265
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,New First Time Transfer,On-Campus Program,471,477
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,New First Time Transfer,Online Program,629,756
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Non Degree,Online Program,9,7
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Visiting,On-Campus Program,3,5
202510,Fall 2024,19AUG2024:00:00:00,20AUG2024:06:00:00,08-20,1,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Continuing,On-Campus Program,458,397
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Continuing,Online Program,864,927
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,New First Time Grad Applicant,On-Campus Program,258,197
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,New First Time Grad Applicant,Online Program,496,558
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Returning,On-Campus Program,50,47
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Returning,Online Program,78,85
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Non Degree,On-Campus Program,13,12
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Non Degree,Online Program,,1
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Continuing,On-Campus Program,5803,5793
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Continuing,Online Program,1920,1957
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,EKU Dual Credit,On-Campus Program,967,1107
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,New First Time Freshman,On-Campus Program,2783,2700
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,New First Time Freshman,Online Program,196,218
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Returning,On-Campus Program,148,149
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Returning,Online Program,228,265
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,New First Time Transfer,On-Campus Program,473,477
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,New First Time Transfer,Online Program,631,756
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Non Degree,Online Program,9,7
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Visiting,On-Campus Program,5,5
202510,Fall 2024,19AUG2024:00:00:00,21AUG2024:06:00:00,08-21,2,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Continuing,On-Campus Program,458,397
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Continuing,Online Program,866,927
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,New First Time Grad Applicant,On-Campus Program,258,197
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,New First Time Grad Applicant,Online Program,491,558
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Returning,On-Campus Program,48,47
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Returning,Online Program,78,85
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Non Degree,On-Campus Program,13,12
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Non Degree,Online Program,,1
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Continuing,On-Campus Program,5801,5793
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Continuing,Online Program,1924,1957
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,EKU Dual Credit,On-Campus Program,978,1107
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,New First Time Freshman,On-Campus Program,2780,2700
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,New First Time Freshman,Online Program,199,218
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Returning,On-Campus Program,150,149
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Returning,Online Program,232,265
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,New First Time Transfer,On-Campus Program,476,477
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,New First Time Transfer,Online Program,633,756
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Non Degree,On-Campus Program,11,11
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Non Degree,Online Program,10,7
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Visiting,On-Campus Program,5,5
202510,Fall 2024,19AUG2024:00:00:00,22AUG2024:06:00:00,08-22,3,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Continuing,On-Campus Program,459,397
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Continuing,Online Program,865,927
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,New First Time Grad Applicant,On-Campus Program,258,197
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,New First Time Grad Applicant,Online Program,492,558
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Returning,On-Campus Program,48,47
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Returning,Online Program,78,85
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Non Degree,On-Campus Program,13,12
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Non Degree,Online Program,,1
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Graduate,Visiting,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Continuing,On-Campus Program,5808,5793
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Continuing,Online Program,1931,1957
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,High School Special,On-Campus Program,1,1
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,EKU Dual Credit,On-Campus Program,977,1107
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,New First Time Freshman,On-Campus Program,2773,2700
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,New First Time Freshman,Online Program,202,218
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Returning,On-Campus Program,150,149
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Returning,Online Program,237,265
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,New First Time Transfer,On-Campus Program,480,477
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,New First Time Transfer,Online Program,638,756
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Non Degree,On-Campus Program,12,11
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Non Degree,Online Program,10,7
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Visiting,On-Campus Program,5,5
202510,Fall 2024,19AUG2024:00:00:00,23AUG2024:06:00:00,08-23,4,Undergraduate,Visiting,Online Program,1,2
202510,Fall 2024,19AUG2024:00:00:00,24AUG2024:06:00:00,08-24,5,Graduate,Continuing,On-Campus Program,461,397
202510,Fall 2024,19AUG2024:00:00:00,24AUG2024:06:00:00,08-24,5,Graduate,Continuing,Online Program,864,927
